Gene	exon_phyloP	TSG	OG	NG
ASB7	1.4702901666666668	0	0	0
C14ORF80	0.21554146938775495	0	0	0
PRAMEF13	-0.03063775	0	0	1
CLHC1	0.6544278108108107	0	0	0
ALG11	1.2608717499999997	0	0	1
B9D1	0.8868440270270266	0	0	0
FRRS1L	2.2163226000000003	0	0	0
GID4	2.0103631999999996	0	0	0
LURAP1	1.0510950000000001	0	0	0
C9ORF50	0.16349142857142857	0	0	0
ELP5	0.6197641250000001	0	0	0
GDAP1L1	2.337848333333333	0	0	1
MORN1	0.1540963870967742	0	0	0
THUMPD1	1.2453060666666667	0	0	0
PRR25	-0.034776	0	0	1
ALYREF	1.8332472142857141	0	0	0
CHCHD6	0.45730936	0	0	0
LPPR3	1.5884595384615385	0	0	1
FAM117A	1.3313525757575757	0	0	0
NUDCD1	1.4862406250000002	0	0	0
PAXBP1	2.012744444444444	0	0	0
FAM117B	1.9564446666666668	0	0	0
C12ORF66	2.0459371	0	0	1
CCDC22	1.5539969999999999	0	0	1
KIAA1211L	0.7030850952380953	0	0	1
TRMT13	1.6117295500000002	0	0	0
RUNDC1	1.6670976249999998	0	0	0
SRCIN1	1.750397459459459	0	0	0
ANKRD29	1.2403526071428572	0	0	0
ANKRD10	1.7360588437499997	0	0	0
C17ORF85	1.8427241153846152	0	0	1
SPDYE3	-0.036056428571428566	0	0	1
FBXO39	0.7369891	0	0	0
C8ORF58	0.35886088235294117	0	0	0
C9ORF114	1.8530471904761903	0	0	1
CCDC9	1.1730847727272726	0	0	0
C9ORF78	1.3615231818181814	0	0	1
EMC7	2.238898454545455	0	0	0
MOB2	1.2729777857142859	0	0	0
ZBTB8OS	1.5579682121212126	0	0	0
BIVM	1.403726909090909	0	0	1
C16ORF86	0.5018161428571428	0	0	0
C9ORF9	0.8441411428571428	0	0	0
EMC10	0.8763079000000001	0	0	0
FAM153C	-0.194871	0	0	1
MNF1	1.1132418888888889	0	0	1
C14ORF79	0.0017306521739130522	0	0	0
C20ORF166	0.08087566666666669	0	0	1
MOB1A	1.6162493333333332	0	0	0
UGT2B17	1.2554161666666668	0	0	0
AK4	0.961690111111111	0	0	0
FAM109A	0.6037314615384616	0	0	0
FAM211A	1.2643472222222223	0	0	1
KIAA1143	1.2987906666666669	0	0	0
NSMCE4A	1.0433153823529415	0	0	1
OPN1MW2	1.8876022727272732	0	0	1
FAM105B	1.4125385000000001	0	0	1
C11ORF80	0.7500783518518523	0	0	0
C17ORF98	1.1071243333333334	0	0	1
CCDC94	1.4613886666666667	0	0	0
FAM84A	0.310714923076923	0	0	0
GBGT1	0.33706145000000004	0	0	0
KANK3	1.0979923999999999	0	0	0
LCOR	2.4681637391304347	0	0	0
MOB3C	0.9852001111111109	0	0	0
POM121L2	0.072158	0	0	0
KIAA1841	1.1588076071428577	0	0	0
COL26A1	1.0832362000000002	0	0	0
AP5Z1	0.9461795151515151	0	0	0
ARHGAP8	1.042855069767442	0	0	0
TMEM52B	0.47064272222222214	0	0	1
PRCC	1.646499	0	0	0
KLHDC7B	0.558263	0	0	0
SIMC1	0.8240073125	0	0	0
C14ORF28	1.8322386363636367	0	0	0
C1ORF63	0.32039761818181833	0	0	0
C3ORF62	0.5544289000000001	0	0	0
KLHL35	1.3755545000000002	0	0	0
ODF3L1	0.77840375	0	0	0
SAMD10	1.0982552727272727	0	0	0
SPDYE6	0.07970229999999999	0	0	1
C3ORF37	0.7424883333333333	0	0	0
MYBPHL	1.1829569230769232	0	0	0
PLEKHS1	0.5165173199999998	0	0	0
SLAIN2	2.4763537368421056	0	0	0
DNAAF3	0.5851906666666667	0	0	1
FAM78B	1.7534042857142857	0	0	1
C11ORF52	0.5145848	0	0	0
C2ORF68	1.1197140833333334	0	0	0
DCUN1D5	1.9671386799999997	0	0	0
PAGE2	-0.2842665	0	0	0
PAGE5	-0.10982644444444445	0	0	0
RPP25L	0.46074733333333334	0	0	0
C1ORF158	0.49422687499999995	0	0	1
PKDCC	1.3188518076923077	0	0	0
SETD6	1.2186036666666666	0	0	0
VPS51	1.7930905813953488	0	0	0
C22ORF42	-0.3292527692307692	0	0	1
FAM71C	0.07908599999999999	0	0	0
C17ORF103	1.0425806666666666	0	0	1
C17ORF64	0.7899918333333334	0	0	0
CHCHD5	0.4760439000000001	0	0	0
HYPK	1.4619943076923074	0	0	0
MTFP1	1.2659087142857142	0	0	0
TEX33	0.5280752307692306	0	0	0
FAM133A	0.5310881249999999	0	0	1
WSB2	1.6097600333333335	0	0	0
FCHO2	2.0944337674418603	0	0	0
ATP5O	1.2633996153846152	0	0	0
C20ORF24	1.4604987692307696	0	0	0
CCDC25	1.4164134137931035	0	0	0
COPRS	0.5185845833333333	0	0	0
CTRB1	1.3277303333333335	0	0	0
FAM101A	0.7837027857142856	0	0	0
MT2A	0.4103052222222222	0	0	0
PLGRKT	0.8435528181818182	0	0	0
PRAMEF14	-0.03302322222222222	0	0	1
TVP23C	0.9628509655172416	0	0	1
ANKRD16	1.2186812857142857	0	0	1
ATAT1	1.3704308000000003	0	0	0
C11ORF58	1.22229324	0	0	0
CERS5	1.4053134366197177	0	0	0
DENND6B	1.6320425000000003	0	0	0
LAT	0.39470664285714274	0	0	1
EOGT	1.4191667428571426	0	0	0
LTV1	2.028431	0	0	1
WDR20	2.2193400930232547	0	0	0
ZC2HC1A	1.5390724999999996	0	0	1
BPIFB1	0.3257421739130435	0	0	1
CCDC41	1.1804648333333334	0	0	0
FASTKD5	0.727483	0	0	0
DTWD1	0.8318612121212122	0	0	0
LDOC1L	0.1344225	0	0	0
UBXN2A	0.7193184705882352	0	0	0
C11ORF16	0.41853984210526324	0	0	1
GPATCH2L	1.0304272250000004	0	0	0
PPP1R32	0.5585565454545454	0	0	0
C19ORF45	0.3111575714285714	0	0	1
C7ORF26	1.6718585454545456	0	0	0
KIAA0895L	1.3698494705882351	0	0	0
TCP11L1	1.2837225483870969	0	0	0
TMEM245	2.2043044814814814	0	0	0
C1QTNF5	1.1207665294117646	0	0	0
C2ORF88	0.1864085	0	0	1
FUOM	0.5386479375	0	0	0
RGPD2	1.1833464827586206	0	0	0
DCAF8L2	-0.06676333333333331	0	0	1
YBX3	1.1530957708333336	0	0	0
ARHGEF39	0.971065653846154	0	0	0
ASB14	1.4356235	0	0	1
C16ORF72	2.10806575	0	0	0
C20ORF196	0.12230918181818184	0	0	1
EMC8	1.0924253333333334	0	0	0
FAM218A	0.022753	0	0	1
FAM96A	1.587765	0	0	0
MSANTD1	0.9386424999999999	0	0	1
PLAC8	0.22998293750000004	0	0	0
PPP1R35	0.7642293636363638	0	0	0
YAE1D1	0.7854897692307692	0	0	1
FAM208A	1.8085017804878047	0	0	0
RUNDC3B	1.7849189642857142	0	0	0
ASIC4	1.4533934375000002	0	0	1
ATP5L2	0.465388	0	0	1
C9ORF40	0.423934	0	0	0
FAM206A	1.5604595833333332	0	0	0
FAM72D	1.5022905	0	0	1
HMHB1	-0.0865425	0	0	0
HENMT1	0.48782511111111115	0	0	0
PKM	1.4947529285714292	0	0	0
C1ORF216	0.47237571428571423	0	0	0
C2ORF70	0.6059749090909091	0	0	1
CECR6	0.501876	0	0	1
GINM1	1.1698947999999998	0	0	0
IFT43	0.8180782647058823	0	0	1
RTCA	1.6074266190476192	0	0	0
SOWAHC	0.603489	0	0	1
ZC3H12D	0.8231561739130436	0	0	0
APITD1	0.6122934666666666	0	0	0
C11ORF68	1.0071548	0	0	0
C1ORF109	0.3019449354838709	0	0	1
C1ORF192	1.4517336	0	0	1
C1ORF194	0.6446445	0	0	0
CCSAP	0.2515463333333333	0	0	0
CHMP3	1.448206821428571	0	0	0
JOSD2	1.0613761875	0	0	1
MGARP	0.7017195	0	0	0
POMZP3	0.2153826666666667	0	0	0
RAB39A	1.8311000000000002	0	0	0
TMEM243	1.0192304444444444	0	0	1
FAM49B	1.5343652121212121	0	0	0
PPP1R18	0.8619634999999999	0	0	0
PIDD	0.8591379772727276	0	0	0
C11ORF84	0.5727678181818182	0	0	0
C2ORF42	1.4390440555555553	0	0	0
BABAM1	1.0564510212765956	0	0	0
C10ORF82	-0.019620076923076917	0	0	0
FAM213A	1.1628420000000002	0	0	0
MVB12A	0.4776410000000001	0	0	1
CMSS1	1.1159137586206898	0	0	0
FAM115A	0.8995937826086957	0	0	0
LRRC42	1.2899918888888888	0	0	0
OGFOD3	0.8213087741935482	0	0	1
RMDN3	0.9180334444444446	0	0	0
RPRD1B	2.0432420000000007	0	0	0
TBATA	0.409125294117647	0	0	1
AAMDC	0.29759566666666676	0	0	0
ANKRD39	1.088881090909091	0	0	1
C16ORF90	1.153334	0	0	1
C1ORF123	0.9130932631578947	0	0	0
CCDC103	0.8551482499999999	0	0	1
CCDC124	1.2757402727272729	0	0	1
FAM160A1	1.4149084444444442	0	0	0
FAM170B	0.380576	0	0	1
FBXO17	0.6078719999999999	0	0	0
GATSL3	1.33708	0	0	1
IER5	1.02178	0	0	0
PHYHD1	1.0062900833333333	0	0	0
PITHD1	2.001792444444445	0	0	0
SPTSSB	0.5171775	0	0	1
CEP170B	1.4104587333333336	0	0	0
CLEC16A	1.875636096153846	0	0	0
M1AP	0.7622950000000001	0	0	0
PCED1A	1.3246575	0	0	0
C9ORF66	0.148945	0	0	0
CC2D2B	1.2797798214285714	0	0	1
FANCD2OS	0.7795053571428572	0	0	1
MOB1B	1.7493852941176473	0	0	0
PBDC1	0.92472825	0	0	1
SPDYE4	0.1972207777777777	0	0	1
ADIRF	0.3048512857142857	0	0	0
DDX26B	2.1587843846153842	0	0	0
FAM71E1	0.6964939411764706	0	0	1
L3HYPDH	1.2191632727272728	0	0	1
NT5C3B	1.03920195	0	0	1
PALD1	2.01005105	0	0	0
KIAA0825	1.3585328275862072	0	0	0
KNOP1	0.44616730769230767	0	0	1
SCP2D1	1.212314	0	0	1
ANKRD13B	2.2394710645161284	0	0	0
C7ORF31	0.8220156315789473	0	0	1
CCDC68	0.6638422962962963	0	0	0
EFCAB14	1.283248875	0	0	0
PRR23C	-0.07047233333333335	0	0	1
CORO6	1.7262975135135137	0	0	0
TMEM246	0.1295332222222222	0	0	1
C14ORF119	1.06339875	0	0	0
C16ORF3	-0.155896	0	0	1
C16ORF55	-0.07399699999999997	0	0	0
C6ORF226	0.136109	0	0	0
C7ORF65	0.013135333333333334	0	0	1
CACFD1	1.0048983125000002	0	0	1
COA6	0.4398718571428572	0	0	0
EVA1B	1.0588144	0	0	0
FAM178B	0.3397879696969696	0	0	0
FAM219B	0.8662869565217394	0	0	0
FAM89B	0.9827596666666666	0	0	0
MUSTN1	0.8768208000000002	0	0	1
RPP21	0.9449265999999998	0	0	0
SAMD13	1.2599433636363635	0	0	0
SAPCD2	1.022176	0	0	0
SPANXN4	-0.21985359999999998	0	0	1
SPATA12	0.1432325	0	0	0
VIMP	0.6540562916666667	0	0	0
AMMECR1	2.0686811874999997	0	0	0
ARIH2OS	0.072396	0	0	1
C19ORF53	0.6552329285714286	0	0	1
C19ORF54	0.9490557142857142	0	0	0
C19ORF66	0.7961921875	0	0	1
C1ORF100	0.5487773333333332	0	0	0
C20ORF27	1.028487222222222	0	0	0
C21ORF91	0.9268572142857144	0	0	0
C8ORF86	0.07745579999999999	0	0	1
DESI1	1.9602790833333332	0	0	1
DSCR4	-0.055854727272727264	0	0	1
MAPK1IP1L	1.0727089090909094	0	0	0
RWDD4	1.425812095238095	0	0	0
TVP23A	0.7369622608695652	0	0	1
COMMD9	1.1261159473684212	0	0	0
NTMT1	1.0097015555555555	0	0	0
STPG1	0.3433179393939395	0	0	0
VSTM2L	1.5678185	0	0	0
ADPRM	1.130118272727273	0	0	1
LZTFL1	0.9327288749999999	0	0	0
SUPT20HL2	-0.0101055	0	0	1
PRDM11	1.4483962631578948	0	0	1
SLC15A5	1.3025401111111112	0	0	1
C15ORF52	0.6216432173913043	0	0	1
C9ORF72	1.8902071	0	0	1
TCP11L2	1.0377113214285714	0	0	0
C12ORF43	0.5567853571428573	0	0	0
CCDC28A	1.9290646666666669	0	0	0
FAM83E	0.5996306153846154	0	0	1
C1ORF174	0.267616875	0	0	0
C9ORF41	2.067111071428571	0	0	0
SLC35G1	0.561456375	0	0	0
C8ORF46	1.0407372777777775	0	0	0
CCDC84	1.1401658124999996	0	0	1
FAM209A	0.6765461666666667	0	0	1
FHAD1	0.5021282650602409	0	0	0
LEPREL4	1.0686022272727274	0	0	1
MESDC1	1.4246	0	0	0
OAF	1.549494111111111	0	0	0
OTOGL	2.0504988550724637	0	0	1
PINX1	1.0606905909090907	0	0	0
SCGB2B2	-0.027482333333333327	0	0	1
ANKRD31	0.762651857142857	0	0	0
C1ORF189	0.7712034999999999	0	0	0
FAM216B	0.39854733333333336	0	0	1
FAM86C1	0.3582618235294118	0	0	1
FBRSL1	1.4961327179487178	0	0	0
FDCSP	0.10613999999999998	0	0	0
FLYWCH2	0.3062007272727273	0	0	0
GUCD1	1.0789372413793104	0	0	0
MRFAP1L1	0.050966000000000004	0	0	1
STAG3L4	0.9763445	0	0	0
TRABD	0.8979807272727275	0	0	0
ZNF322P1	0.6290549999999999	0	0	1
C1ORF106	0.7238888148148147	0	0	0
FSD2	1.2608250555555558	0	0	0
LRRC36	1.136644953488372	0	0	0
C10ORF118	1.8982159583333333	0	0	1
AKR1C1	0.38351125	0	0	0
VPS9D1	1.3959524285714286	0	0	0
WDR37	2.1144867142857144	0	0	0
C15ORF60	0.793386375	0	0	1
C6ORF106	2.092024875	0	0	0
CSAG1	-0.23590724999999999	0	0	0
FAM92A1	1.2666546086956523	0	0	0
SLC25A52	0.9562345000000001	0	0	1
SRRM3	1.2276276399999997	0	0	0
SWSAP1	0.6498205	0	0	0
WDR60	0.9186925151515152	0	0	0
CC2D1B	1.5922340181818182	0	0	1
C17ORF53	1.271060277777778	0	0	0
DZANK1	0.7745140416666669	0	0	1
C2ORF49	1.2364225	0	0	1
CCDC154	0.47671588461538467	0	0	0
CDIP1	1.1060699393939395	0	0	0
EMC4	1.208178838709677	0	0	1
GID8	1.7122421428571428	0	0	0
LOH12CR1	1.8252583999999998	0	0	1
LURAP1L	1.03258975	0	0	0
MOB3A	0.4049395652173913	0	0	0
NXNL2	0.75016825	0	0	0
P2RY11	0.2874895	0	0	0
SMCO3	0.468247	0	0	1
UTS2B	0.18684310714285715	0	0	1
EXOC3L4	0.4756551666666667	0	0	1
PRR19	0.6840031111111111	0	0	1
CCDC73	1.15117644	0	0	0
BAGE4	0.084183	0	0	0
C11ORF71	0.19454500000000002	0	0	0
C1ORF21	1.0850673571428573	0	0	0
DNAJC25-GNG10	1.6162573333333332	0	0	0
EMC6	1.1832257499999999	0	0	0
GAGE12J	-0.1562806	0	0	1
HSD17B8	1.6316454	0	0	0
LY6G6D	0.5193588	0	0	0
TMEM258	1.3624457142857143	0	0	0
MROH8	0.7948109999999997	0	0	0
C7ORF43	1.921005966666667	0	0	1
FAM63B	2.2894727894736837	0	0	0
MB21D1	0.7179633	0	0	0
C16ORF71	0.1986546315789474	0	0	1
C1ORF172	1.4345085	0	0	0
C2ORF53	0.3802705	0	0	1
NOA1	1.6062462857142854	0	0	0
C12ORF77	0.04682487499999999	0	0	1
C17ORF102	0.193526	0	0	1
C2ORF80	0.7515750909090909	0	0	1
C4ORF33	0.9136044705882354	0	0	1
DDX19A	1.2824313409090908	0	0	0
DNAAF2	0.943498	0	0	0
FAM153B	-0.19706106153846148	0	0	1
NDUFA13	0.9821697599999999	0	0	0
TSSC4	0.18700080769230773	0	0	0
WBP1L	1.933376	0	0	0
AAED1	1.3668599000000001	0	0	1
C1ORF35	0.7090469130434782	0	0	0
CYSTM1	0.6430791111111112	0	0	0
FAM89A	0.326737	0	0	1
GAREML	1.6575266363636365	0	0	1
MAP3K7CL	0.8164597575757577	0	0	1
ORAOV1	0.4110110487804878	0	0	0
TMEM91	0.3766559642857141	0	0	0
ZAR1L	0.97248475	0	0	1
SPATS1	0.448081	0	0	0
ARRDC2	0.8743464583333331	0	0	1
ERICH1	0.08197932258064516	0	0	0
EFCAB13	0.3189489387755102	0	0	1
FAM129C	0.320816857142857	0	0	0
POC1B	1.1605586153846152	0	0	0
SSMEM1	0.9772270000000001	0	0	0
STARD10	1.4536161224489796	0	0	0
ZC3HAV1L	0.6527674	0	0	1
ACTR3C	0.9723686666666663	0	0	1
C10ORF107	1.012694222222222	0	0	0
C12ORF54	0.5739741176470587	0	0	1
C19ORF48	-0.19834153333333332	0	0	0
C7ORF41	1.2418518461538461	0	0	0
FAM104A	1.306778375	0	0	0
FAM131C	1.0472093333333334	0	0	0
FAM86B1	0.3405678478260869	0	0	1
IDNK	0.6669604705882353	0	0	0
IFNL1	0.31195839999999997	0	0	0
LEPROT	1.4544765	0	0	1
MAGEA5	-0.38107949999999996	0	0	1
SPATA31A2	-0.03948674999999999	0	0	1
AAR2	0.7542205714285715	0	0	0
FAM193B	1.658734236363637	0	0	0
KANSL3	1.3154866567164178	0	0	0
C12ORF63	0.967001197674418	0	0	1
C11ORF42	1.5380293333333335	0	0	1
C9ORF172	1.368625	0	0	1
ENTHD2	0.6138250526315788	0	0	1
GDPGP1	0.4773129166666666	0	0	0
HDGFL1	0.14195666666666668	0	0	1
KIAA1737	1.0502368421052632	0	0	1
CCDC122	0.37097076923076916	0	0	0
CCDC24	0.5814550857142857	0	0	0
CT45A5	-0.13937855555555556	0	0	1
FAM177B	0.3597207647058823	0	0	0
MEIOB	1.2590101724137932	0	0	0
NUDT22	0.7848142068965518	0	0	0
POTEB	0.24877377777777784	0	0	0
SPANXN5	-0.04545	0	0	1
TMEM241	0.6969547608695651	0	0	0
CEP85	1.376846703703704	0	0	0
MIIP	0.24574048	0	0	0
PTBP3	1.8641065925925926	0	0	0
CUEDC1	1.1354851818181815	0	0	0
C2ORF54	0.20889923076923075	0	0	0
C5ORF48	1.0092294	0	0	0
C9ORF173	0.3810135	0	0	1
CCDC96	0.454552	0	0	1
CLIC1	1.5537683333333334	0	0	0
IL17REL	0.35865181249999994	0	0	1
NABP2	1.341338125	0	0	0
UBTD1	2.0320253333333334	0	0	0
TRABD2A	0.6132084583333334	0	0	1
C5ORF51	1.2914609	0	0	0
CCDC71	1.5908509999999998	0	0	1
GCSAML	0.12578996666666664	0	0	0
CCDC37	0.3479015454545455	0	0	1
CCDC57	0.15461394736842107	0	0	0
CCDC173	1.130647357142857	0	0	0
FAM102A	1.6069199999999997	0	0	0
RMND5B	1.0664315277777778	0	0	0
FAM83G	1.3317661538461538	0	0	1
C15ORF57	0.6861052580645165	0	0	0
FAM72A	0.905522105263158	0	0	0
FAM72B	1.0134183125	0	0	1
JOSD1	1.2007757272727273	0	0	0
KRBOX4	0.05888245000000002	0	0	1
MROH1	0.9373021666666669	0	0	0
PCP4L1	0.6404043333333334	0	0	1
PRR15L	0.6833195	0	0	0
SRRM5	0.3463375	0	0	1
SUMO4	0.874695	0	0	0
C1ORF86	0.1274725128205128	0	0	1
C9ORF117	0.6016885000000001	0	0	1
CCDC64B	0.7520622777777777	0	0	1
CXORF40B	0.010485571428571466	0	0	1
EMC9	1.0921393124999998	0	0	0
EPPIN	0.16665357142857143	0	0	1
EVPLL	0.5381143076923076	0	0	1
FAM122B	1.627598416666667	0	0	0
FAM183A	0.7207854545454544	0	0	1
FAM211B	0.6546190999999999	0	0	1
FAM212B	0.47962247058823543	0	0	0
KXD1	0.9739512682926829	0	0	0
LAMTOR5	0.906870142857143	0	0	0
NAA38	1.2696039	0	0	0
PAGR1	1.3126312499999997	0	0	0
SLC26A6	0.9596356718749999	0	0	0
SPATC1L	0.5547545714285714	0	0	1
C19ORF44	0.39546803999999997	0	0	1
CRYGN	0.8307386153846152	0	0	1
PHOSPHO2	0.7084685000000001	0	0	0
ABRACL	0.9337875999999999	0	0	1
ANKRD34C	0.4413309999999999	0	0	1
ARPC4	1.452774	0	0	0
COA4	0.1670373846153846	0	0	0
EFCAB9	0.78129425	0	0	1
FAM149B1	1.2020363571428567	0	0	0
HILPDA	-0.0893815	0	0	0
LINC00482	-0.07471442857142858	0	0	1
NUTM2A	0.07028833333333334	0	0	0
ODF3B	0.68154664	0	0	1
PRAMEF7	0.0047145	0	0	1
SMIM19	0.656109	0	0	0
TLX1NB	0.5933856000000001	0	0	1
TMED7-TICAM2	1.3672333749999999	0	0	1
TNFSF13	0.9097068695652173	0	0	0
AARD	0.11941825	0	0	0
C3ORF36	-0.061719	0	0	1
FAM71F2	0.6427894705882353	0	0	0
FNDC8	0.5127035	0	0	1
GATS	0.9400230370370373	0	0	0
METTL9	1.5959221428571428	0	0	0
NUDCD3	0.9548658965517243	0	0	0
OR8U1	0.895851	0	0	0
SMR3B	0.13055225	0	0	0
TSR3	1.12219	0	0	0
C1ORF112	0.9454338913043476	0	0	0
FAM181A	0.9879832000000001	0	0	0
ANKS3	0.8606806969696968	0	0	0
SAMD12	1.6897959411764707	0	0	0
C1ORF105	0.2456585294117647	0	0	0
EQTN	0.24622042857142853	0	0	1
FAM101B	0.8278665	0	0	0
KIAA1107	1.798469	0	0	0
METTL22	0.6795837659574467	0	0	1
OCEL1	0.3149765555555555	0	0	1
WDR41	1.1920071	0	0	0
NXPE4	0.5806718888888889	0	0	0
PARPBP	0.5588467187499999	0	0	0
RIMBP3	0.586432	0	0	1
FBXW10	0.7191838	0	0	0
SPRTN	1.2253459999999994	0	0	0
ASB10	1.232747	0	0	0
ABHD17A	1.5745926315789474	0	0	0
ACOT1	1.0672811999999998	0	0	1
AMN1	0.6898092413793105	0	0	0
ANKRD22	1.039348125	0	0	0
ANKRD45	0.690998	0	0	0
ANP32D	1.393451	0	0	0
ANXA2R	-0.327139	0	0	1
AP5S1	0.46860462499999994	0	0	0
APOBEC3A	-0.13846277777777777	0	0	0
APOPT1	0.27152297435897427	0	0	0
ARHGAP40	0.8925058636363637	0	0	1
ARRDC5	0.699912	0	0	1
ATP5J2	0.63685	0	0	0
ATXN7L1	2.0815357058823527	0	0	0
AUNIP	0.6010882857142859	0	0	0
BPIFA2	-0.3313849	0	0	0
BTF3L4	1.9229081304347826	0	0	0
C10ORF114	0.185275	0	0	1
C10ORF53	0.37524987500000007	0	0	1
C10ORF55	0.5547312857142858	0	0	1
C10ORF91	0.040900285714285715	0	0	0
C11ORF35	0.15919037500000002	0	0	1
C11ORF49	1.0954326274509807	0	0	0
C12ORF52	0.09693637499999998	0	0	1
C12ORF60	0.1412849	0	0	0
C12ORF71	0.15789	0	0	0
C12ORF74	0.15772919999999999	0	0	1
C12ORF76	0.31512047619047623	0	0	1
C13ORF35	-0.19563233333333332	0	0	0
C14ORF142	0.55345525	0	0	0
C14ORF181	NA	0	0	1
C14ORF182	0.023516615384615393	0	0	1
C15ORF40	0.45585107142857134	0	0	1
C15ORF54	-0.053556	0	0	0
C16ORF46	0.28077518181818184	0	0	1
C16ORF59	0.17309	0	0	0
C16ORF82	-0.08415349999999999	0	0	1
C17ORF104	1.2290813333333335	0	0	0
C17ORF47	0.4478285	0	0	1
C17ORF82	-0.073341	0	0	1
C18ORF25	1.7463233636363633	0	0	0
C19ORF52	0.16666450000000002	0	0	1
C19ORF80	0.5128868571428572	0	0	1
C1ORF111	0.7093856	0	0	1
C1ORF213	0.3949801818181818	0	0	0
C1ORF227	0.43999000000000005	0	0	1
C20ORF96	0.239237	0	0	1
C22ORF39	2.1988295483870957	0	0	0
C2ORF57	-0.023098	0	0	1
C4ORF50	0.06341437500000001	0	0	1
C4ORF51	0.13359483333333336	0	0	0
C5AR2	0.2366898	0	0	0
C5ORF56	0.13338824999999999	0	0	1
C6ORF195	-0.14847433333333332	0	0	0
C6ORF201	0.09976779166666667	0	0	1
C6ORF222	0.21577008333333333	0	0	0
C6ORF48	0.018440866666666667	0	0	0
C8ORF74	0.37727420000000006	0	0	1
C9ORF106	0.747291	0	0	1
C9ORF116	0.316065	0	0	1
C9ORF129	0.9444256000000001	0	0	1
C9ORF152	0.248785	0	0	0
C9ORF37	-0.0967322	0	0	1
C9ORF69	0.40448909090909096	0	0	1
CAAP1	1.391683588235294	0	0	0
CCDC137	0.5961964736842105	0	0	1
CCDC140	-0.022524249999999996	0	0	0
CCDC153	0.5508999285714286	0	0	0
CCDC66	0.8536929375000002	0	0	0
CCDC69	0.7065757368421054	0	0	0
CCNI2	1.0950358999999998	0	0	1
CD302	0.925892125	0	0	0
CDRT15	-0.19620425000000002	0	0	1
CERS2	2.01508188095238	0	0	0
CGB8	0.5228184	0	0	1
CHAC2	2.3002900000000004	0	0	0
CHMP4A	1.2066392592592594	0	0	0
CNTD1	1.3213685789473686	0	0	0
COA1	-0.07983604444444439	0	0	0
COMMD3	1.2588127058823533	0	0	0
CXORF48	-0.12454514285714284	0	0	1
CXXC11	0.0944228	0	0	0
CYP3A5	0.47185354761904785	0	0	1
DCDC2B	0.8838560833333332	0	0	0
DDA1	1.2248863571428574	0	0	0
DEFB4A	-0.2318055	0	0	1
DEXI	0.36711828571428573	0	0	0
DIRC1	-0.042429999999999995	0	0	0
DNPH1	1.0634557	0	0	0
DTWD2	1.1206634	0	0	0
EDDM3A	0.1125535	0	0	0
EFCC1	0.8632688	0	0	0
ELMSAN1	1.2363416666666667	0	0	0
FAM104B	-0.08073125	0	0	1
FAM127B	0.21904614285714288	0	0	1
FAM133B	1.3771853749999996	0	0	0
FAM168B	1.9455001111111114	0	0	0
FAM181B	0.956373	0	0	1
FAM185A	0.7216345	0	0	1
FAM186A	0.41431438461538456	0	0	0
FAM194B	-0.03967004761904761	0	0	1
FAM214A	1.9384067500000008	0	0	0
FAM220A	0.8226962727272727	0	0	0
FAM45A	1.4324546562499998	0	0	0
FAM46A	1.7193455000000004	0	0	0
FAM58BP	0.9534419999999999	0	0	1
FAM71D	0.6236161875	0	0	0
FAM71E2	0.1566911538461538	0	0	1
FAM83F	1.0926392999999999	0	0	0
FAM86B2	0.6035479230769231	0	0	0
FBXO36	0.9511125454545454	0	0	0
FFAR4	0.8359145000000002	0	0	1
GLOD5	0.7804533000000001	0	0	0
GOLGA6B	0.5973182	0	0	0
GPATCH11	1.3998736923076922	0	0	0
GPRIN2	0.04664875	0	0	1
GTF2A1L	1.1837067142857143	0	0	0
GTF2H2C	0.11591115909090911	0	0	0
GTF2H2D	0.168752	0	0	0
HDHD1	0.3383631333333334	0	0	0
HLA-DOB	0.5883833846153848	0	0	0
HOGA1	1.0027226363636361	0	0	0
HRASLS2	0.30863825	0	0	0
HUS1B	0.284923	0	0	0
INS	0.7629284444444444	0	0	1
IQCJ	1.1490926666666665	0	0	1
KIAA1984	0.5125682580645161	0	0	0
KRTAP9-3	0.047349	0	0	1
AC010731.4	0.6810146666666667	0	0	0
RP13-60M5.2	-0.04730633333333333	0	0	0
LOC391322	0.290062	0	0	1
LOC401052	-0.014495	0	0	1
C1GALT1C1L	0.867918	0	0	0
LRRC14B	1.4081000000000001	0	0	1
LRRC71	0.9288436399999999	0	0	0
LSMEM1	0.39171599999999995	0	0	0
LSMEM2	0.752194	0	0	1
MAB21L3	0.9408056666666665	0	0	0
MAGEA3	-0.26083625	0	0	0
MAGEF1	0.326588	0	0	0
MC1R	0.12382457142857144	0	0	0
METTL20	0.6078497333333334	0	0	1
MRGPRG	0.220796	0	0	1
MRPL12	1.3476384	0	0	0
MSANTD3	1.156578923076923	0	0	1
MT1H	0.17133379999999998	0	0	0
MTCP1	1.140224357142857	0	1	0
NAT16	0.4560044	0	0	1
NDUFAF6	0.9246675344827584	0	0	0
NME1	0.7204270799999999	0	0	0
NMRK1	0.5429571499999999	0	0	0
NUTM2D	0.05709436363636364	0	0	1
NXF2B	0.49623709302325597	0	0	0
OR8G5	0.630191	0	0	1
PCNXL4	1.5081502894736842	0	0	0
PIH1D2	0.9564776666666668	0	0	0
PNMAL2	-0.055365	0	0	1
