Gene	ATAC_seq_peak_signal	TSG	OG	NG
CLCNKB	31.03249005	0	0	0
CCL15	12.45772118	0	0	0
OR10X1	3.090320015	0	0	1
C20ORF186	11.20520759	0	0	0
TCF23	7.84001879	0	0	0
TFF2	12.65820449	0	0	0
KNG1	35.2307805	0	0	0
OR8B8	4.116089179	0	0	1
OR2T8	15.25738688	0	0	0
CLEC12B	5.453317582	0	0	0
TMPRSS11B	7.664453461	0	0	0
ABCG8	45.63193102	0	0	0
TAS2R10	4.104379861	0	0	1
GNRH1	19.15504654	0	0	0
HBE1	13.55117449	0	0	1
SNX29	23.09955606	0	0	0
CXCL13	4.894632601	0	0	0
SFTPD	22.05549076	0	0	1
OR5B3	4.04948909	0	0	1
CTSW	7.478276147	0	0	0
REP15	10.39747618	0	0	0
FGG	25.47619396	0	0	1
ZNF716	37.34544026	0	0	1
CSN2	3.402777888	0	0	0
PROK1	10.11235486	0	0	0
DSG4	5.830318041	0	0	1
HSFY1	2.609251243	0	0	0
GRIK4	36.13621603	0	0	0
PPP1R1C	11.68480127	0	0	1
SERPINA12	7.819396039	0	0	0
CLRN2	7.192338802	0	0	1
FLJ44635	8.894254126	0	0	0
CSNK1A1L	4.063941819	0	0	1
PLGLB1	9.760434089	0	0	0
OR2A2	10.88348352	0	0	1
PAK6	28.93154589	0	0	0
OR2Y1	11.99500934	0	0	0
GOLGA6L6	4.671046037	0	0	0
OR1L6	4.004901885	0	0	1
LYPD8	15.61084986	0	0	0
CHRM5	7.56233595	0	0	0
LCE2D	2.124799034	0	0	1
C18ORF58	3.139467359	0	0	0
PATE2	3.989271458	0	0	1
ARHGEF34P	4.779778797	0	0	0
OR10K2	8.644251293	0	0	1
VCX3B	3.770811086	0	0	1
PTH	5.663778417	0	0	0
MRGPRX2	8.147194003	0	0	1
SCGB2A1	24.35977285	0	0	0
SGK269	72.47586772	0	0	0
WFDC9	6.806941156	0	0	1
POU1F1	3.425369346	0	0	0
FAM24A	2.568636803	0	0	1
CTRC	7.576188406	0	0	0
NPS	12.1029602	0	0	0
EDDM3B	15.24567794	0	0	0
H1FOO	19.19992306	0	0	1
CHST5	15.32685994	0	0	0
LRRD1	78.85983519	0	0	0
OR5C1	19.99614698	0	0	1
REG1B	6.11890079	0	0	0
OR7G2	9.039681847	0	0	1
SERPINB7	20.56337038	0	0	0
MCF2	5.588576769	0	0	0
CEP170L	7.421347168	0	0	0
ARHGEF18	31.75693585	0	0	0
GDPD3	74.03336052	0	0	0
C8A	11.44406773	0	0	1
KLK3	41.57740831	0	0	0
LRRC31	12.84832056	0	0	0
DNAJB7	99.10325358	0	0	0
IL36A	9.651381589	0	0	1
ETFB	86.65141062	0	0	0
SBNO1	80.27987701	0	0	0
PRM1	6.246911167	0	0	1
AMELX	14.92749128	0	0	1
CEACAM8	3.65081595	0	0	0
GPR52	8.62094239	0	0	1
CADM2	96.82645535	0	0	0
PNLIPRP2	12.71414976	0	0	0
SSX4B	9.664963863	0	0	1
JAKMIP3	16.76015788	0	0	0
OR9Q2	20.48435915	0	0	1
NBPF4	24.77047106	0	0	1
OR3A2	4.247522996	0	0	1
CPB1	21.07507875	0	0	0
ZNF676	23.95860861	0	0	0
ACTL7B	4.339553996	0	0	1
NPY6R	15.7926419	0	0	1
KRTAP5-11	10.21214633	0	0	1
ATP10B	23.88088925	0	0	0
GSTA3	21.32752369	0	0	0
C14ORF180	8.945568277	0	0	0
GDF9	102.1185019	0	0	0
SPINLW1	7.741913999	0	0	0
TGIF2LX	5.219092235	0	0	0
LGALS17A	14.75435577	0	0	0
PKD1L2	29.25078199	0	0	0
NLRP7	23.70126426	0	0	0
MAGEA1	3.791209857	0	0	0
CYLC2	15.90597351	0	0	1
UGT2B11	11.99177397	0	0	0
C9ORF24	37.34609419	0	0	1
OR4F17	15.2359649	0	0	0
OR10R2	7.230643199	0	0	1
METTL11B	11.63933326	0	0	0
FAM82A1	8.277397098	0	0	0
TNN	24.71032758	0	0	0
OR6Y1	3.090320015	0	0	1
OR1S2	7.308433505	0	0	1
OPALIN	5.049722478	0	0	1
OR4A47	10.41535607	0	0	1
OR8H1	2.784866826	0	0	1
TSPAN18	38.02613292	0	0	0
KRTAP10-3	6.245711039	0	0	1
SPATA16	19.0526072	0	0	1
VN1R5	15.59499563	0	0	0
HORMAD1	4.162835971	0	0	0
OR56B1	5.177274364	0	0	1
OR2L5	5.117516009	0	0	0
GCM1	10.4629511	0	0	1
OR5D13	4.490657693	0	0	1
OR10H3	28.6009472	0	0	1
SMN1	18.98589311	0	0	0
TEKT5	10.54628443	0	0	0
CRISP1	5.021697407	0	0	1
GPR179	10.94576445	0	0	0
DRD3	32.5113578	0	0	1
OR8G1	4.651611641	0	0	0
TRIM31	25.53717204	0	0	0
ERVW-1	62.72657506	0	0	0
DEFB4	5.410218545	0	0	0
CTC-338M12.7	5.679334975	0	0	0
CYP21A2	19.68801818	0	0	1
RFPL4A	9.723355624	0	0	1
AANAT	34.89413684	0	0	0
CLDN18	55.18936123	0	0	0
CHRNA10	5.610489382	0	0	0
SLC36A3	6.196696355	0	0	0
ALPP	17.68737223	0	0	0
MEP1A	13.79808006	0	0	0
ECT2L	16.8630639	0	0	0
CPNE6	12.86453419	0	0	0
ZP2	4.605433075	0	0	1
ANKRD30A	2.005606389	0	0	0
CDH17	35.44680348	0	1	0
OR2D3	10.62872764	0	0	1
OR1C1	6.976350061	0	0	0
CNGA2	5.610571855	0	0	1
RNF186	27.10189141	0	0	1
NLRP11	17.54684828	0	0	1
CPA2	4.271288673	0	0	0
OR2A25	4.570761254	0	0	1
MYH4	11.32722017	0	0	1
OVCH1	13.87232701	0	0	1
KRTAP10-10	4.297456928	0	0	1
FLJ46321	7.217447507	0	0	0
RBPJL	4.682990537	0	0	0
TRIM64	3.809196338	0	0	0
OR2J2	7.094840833	0	0	1
TPTE2	7.675830187	0	0	0
FOLR4	8.855201812	0	0	1
GRK1	33.67462721	0	0	0
OR1D2	54.15665612	0	0	0
OR56A4	4.388335782	0	0	1
OTC	3.528578685	0	0	0
MGAT4C	14.09895681	0	0	1
PSMB11	5.076959281	0	0	0
TFDP2	58.02086914	0	0	0
GIF	6.959066731	0	0	0
RTL1	4.915412715	0	0	0
OR11H12	6.56686755	0	0	0
AZGP1	33.63732175	0	0	0
OR1M1	9.039681847	0	0	1
C18ORF26	22.10923563	0	0	0
C6ORF127	19.71770618	0	0	0
RNF133	9.076593068	0	0	0
IGLL1	6.380008772	0	0	0
KRTAP19-2	12.32937293	0	0	1
KRTAP19-7	13.72235762	0	0	1
MYO16	8.661838169	0	0	0
KRT28	16.5321313	0	0	1
SEMG2	8.816937704	0	0	1
TP53TG5	20.46571275	0	0	0
CNGB1	22.63425838	0	0	0
CDHR3	71.42098111	0	0	0
ZCWPW2	74.23214683	0	0	0
CXORF59	12.00529471	0	0	0
KLK1	53.94689012	0	0	0
OR52J3	4.544689689	0	0	1
DEFB121	5.440306993	0	0	1
OR5V1	14.74981594	0	0	1
WNT8B	5.647486589	0	0	0
OR2B3	14.14538829	0	0	1
APOH	10.37200034	0	0	0
FAM151A	6.697443974	0	0	1
REG3A	4.807956103	0	0	0
C17ORF60	3.333923638	0	0	0
OR2T33	6.068833838	0	0	0
APOF	10.25162625	0	0	0
COL10A1	4.145728035	0	0	0
GATA1	8.610399364	1	1	0
OR5B17	4.04948909	0	0	1
FTMT	10.53320836	0	0	1
TCP10	11.19075638	0	0	1
OR6K6	5.482092028	0	0	0
KRTAP21-2	5.672765011	0	0	1
KRTAP21-1	5.188701132	0	0	1
TMEM89	10.27495431	0	0	0
DPPA3	22.8960747	0	0	1
DPPA5	19.80807703	0	0	0
PRB4	10.50771163	0	0	0
ZNF733P	12.38741024	0	0	0
OR2G6	6.107728808	0	0	1
TRIM66	33.91927291	0	0	0
CSTL1	7.41797069	0	0	1
OR6S1	12.66614023	0	0	0
AMBN	8.189935184	0	0	1
AFM	4.766291015	0	0	0
LGALS14	17.80888671	0	0	1
OR5K1	17.69159036	0	0	1
OR13G1	9.235344691	0	0	1
BPY2	2.609251243	0	0	0
KRTAP15-1	8.70153559	0	0	1
C9ORF11	8.821276106	0	0	0
CLEC1B	15.83191911	0	0	0
OR5M11	4.408749189	0	0	1
OR4C11	6.191071813	0	0	1
OR4C12	4.444214032	0	0	0
SCN10A	7.31785692	0	0	0
OR2W1	14.14538829	0	0	1
AGR3	18.36740829	0	0	0
MS4A12	6.313944612	0	0	0
PDHA2	8.680009683	0	0	0
FAT3	17.64864881	0	0	0
HIST1H1T	12.32435412	0	0	0
OR2AT4	11.98347873	0	0	1
LRIT3	6.029909019	0	0	1
UBE2DNL	7.185012969	0	0	0
DEFB107B	5.990557165	0	0	0
SMR3A	11.79137201	0	0	0
HMP19	39.42707912	0	0	1
IL9	10.94330604	0	0	0
FAM75A3	5.206161283	0	0	0
HIST1H2BA	29.07352198	0	0	0
OR6K2	3.470747961	0	0	1
IFNA21	4.444140107	0	0	1
FUT6	16.9597729	0	0	0
HSFY2	2.609251243	0	0	0
AX747879	7.646928373	0	0	0
OR5AP2	4.638255648	0	0	1
LCE2C	6.196411447	0	0	1
GLYATL1	32.98124448	0	0	0
PATE4	6.810059656	0	0	1
PAPPA2	16.97089621	0	0	0
KCNJ13	15.17177646	0	0	0
CYP4A11	16.22230129	0	0	1
OR2L2	5.117516009	0	0	0
SLC35F4	10.14082685	0	0	0
OR14A16	7.065963421	0	0	0
LCE4A	13.10849931	0	0	1
OR5M1	9.792039211	0	0	1
MMP26	17.39098784	0	0	0
TRPM8	25.11843039	0	0	0
TRIM49D2	4.280034856	0	0	0
XCL1	5.060744854	0	0	0
TMEM202	5.853742117	0	0	0
PLAC1L	4.999275604	0	0	1
FAM205A	3.949279412	0	0	1
HSD3B2	7.351130203	0	0	0
FAM90A7	5.990557165	0	0	0
KRTAP6-1	20.1589771	0	0	1
SLC16A7	56.2619856	0	0	1
MBD3L1	87.6685522	0	0	0
KCNJ1	7.434654918	0	0	1
SNRPGP15	12.92720293	0	0	0
PATE3	3.989271458	0	0	1
SLCO1C1	12.56484713	0	0	1
OR10G3	3.835243336	0	0	0
OR10G8	3.015189531	0	0	1
CHIA	13.26583524	0	0	0
SSX3	3.550729306	0	0	0
MS4A5	5.217104487	0	0	0
MPDZ	14.99268945	0	0	0
CCL18	4.467690499	0	0	0
TAS2R43	20.43966983	0	0	1
COX7B2	6.176041739	0	0	0
KRTAP8-1	13.00836435	0	0	1
C17ORF74	40.49364346	0	0	1
TMDC	0	0	0	0
CDY1	2.609251243	0	0	0
CCNB3	13.7384405	0	0	0
OR51I1	4.075563386	0	0	1
OR52I2	10.90520821	0	0	1
ENTPD1	14.71466682	0	0	0
CTAGE9	3.13508967	0	0	1
TAS2R9	11.55331481	0	0	1
BPIL1	12.7536868	0	0	0
OR8I2	6.608450592	0	0	1
CXORF23	4.225234603	0	0	1
PDE6A	13.79938434	0	0	0
IRGC	4.621768635	0	0	1
CASP16P	26.85138109	0	0	0
NLRP13	12.39460514	0	0	1
DEFB127	10.38925095	0	0	0
TAS2R42	5.60520229	0	0	1
C4ORF7	3.257931322	0	0	0
OR4A16	4.964419951	0	0	0
SPINT4	15.08232567	0	0	1
MUC7	5.645433805	0	0	0
PPP2R2B	30.71850624	0	0	0
GC	97.69311074	0	0	0
NXF5	10.03066362	0	0	0
RDH8	27.237082	0	0	1
PLUNC	2.971794097	0	0	0
TAAR8	4.431728397	0	0	1
TNP2	6.246911167	0	0	1
ADAM2	17.81779734	0	0	0
FAM179A	15.88764807	0	0	1
CYP11B1	34.39149478	0	0	1
TAS2R50	11.67561673	0	0	1
OR51G1	5.810528965	0	0	1
UGT2B10	8.381919468	0	0	0
ZNF19	30.73382245	0	0	1
PDC	10.00713773	0	0	1
OR8B2	3.918417162	0	0	0
OR4X1	5.560550923	0	0	1
OR52R1	6.926277478	0	0	1
IFITM5	4.249642631	0	0	1
AGTR2	9.673672336	0	0	0
H2AFB3	3.874926741	0	0	0
OR2T2	5.661592527	0	0	1
HDC	8.284605824	0	0	0
OR1I1	7.036730871	0	0	1
VN1R2	27.764031	0	0	1
RHAG	6.712130131	0	0	0
OR2M5	4.248797576	0	0	1
GPR119	8.578607578	0	0	1
SOHLH1	5.104950848	0	0	0
FATE1	6.497879296	0	0	0
PMS2P12	0	0	0	0
KRTAP24-1	4.301552236	0	0	1
OR11H6	15.16216324	0	0	0
IFNA10	3.265782051	0	0	0
IFNA17	11.03016519	0	0	0
UGT2B28	6.275545787	0	0	0
C9ORF57	8.680009683	0	0	1
OR10H4	7.404063858	0	0	1
GBP7	16.17217958	0	0	1
ENPP6	12.19200132	0	0	0
OR51V1	6.978307825	0	0	1
GNGT1	30.11567326	0	0	0
MEP1B	5.456310007	0	0	0
OR5H14	3.379468153	0	0	1
MAG	28.91401099	0	0	0
AGAP6	12.74800786	0	0	1
SMEK3P	3.841421754	0	0	0
TRPM5	20.51655382	0	0	0
CCR8	10.2767411	0	0	0
C6	24.10457404	0	0	0
TRIQK	131.017854	0	0	0
MS4A2	6.720782671	0	0	0
LGSN	8.638682576	0	0	0
ASZ1	15.4686438	0	0	0
OR2T27	15.56615996	0	0	1
KRTAP9-9	2.73166895	0	0	1
BPIL3	18.19748759	0	0	0
IGSF5	31.50089223	0	0	0
HTR3D	8.854232939	0	0	0
OR5M8	11.39371218	0	0	0
OR4F16	8.253007608	0	0	0
TBC1D3E	3.88378617	0	0	0
CPXCR1	2.851733308	0	0	0
USP26	5.726925108	0	0	1
MRGPRX4	3.616633458	0	0	1
SPANXC	6.271429969	0	0	0
OR11H4	15.16216324	0	0	0
OR5H2	7.66919091	0	0	1
DENND4C	44.64831991	0	0	0
OMP	4.83276456	0	0	1
SSU72P8	8.356413222	0	0	0
TPPP2	8.470802318	0	0	0
TSPO2	61.30757985	0	0	1
PPP1R16A	69.19806146	0	0	0
TAS1R2	6.973420279	0	0	0
SLC22A1	14.17225067	0	0	0
TMEM30C	7.929642701	0	0	0
TPSAB1	11.54514563	0	0	0
C4ORF40	4.292581688	0	0	1
ADAM7	6.379410126	0	0	0
OR2A7	4.779778797	0	0	1
MAGEB18	3.534223613	0	0	0
CNDP1	8.745106539	0	0	1
ENOX1	29.09965179	0	0	0
TMPRSS15	5.33729791	0	0	0
RAB41	23.07451328	0	0	0
IFNA1	8.982388848	0	0	0
KDM4E	14.41692892	0	0	0
OR10D3	8.270473882	0	0	0
GPR156	8.128746016	0	0	1
KPNA7	84.56211607	0	0	0
CRP	16.53997178	0	0	0
TCRBV1S1A1N1	4.457766064	0	0	0
OR2M4	7.740831104	0	0	1
TRAV2	4.479831016	0	0	0
SHBG	98.29595895	0	0	0
OR1E2	10.73058822	0	0	1
F8	69.44910262	0	0	0
OR1F1	8.318326552	0	0	1
HEATR4	37.78432351	0	0	1
SPRR2G	5.494615744	0	0	0
TPRX1	5.930982082	0	0	0
CTRL	11.90672597	0	0	0
VGLL1	11.52158454	0	0	0
BTNL3	12.78632264	0	0	0
FTHL17	8.144187281	0	0	0
SERPINC1	34.07517794	0	0	0
TISP43	7.278785606	0	0	0
UPK2	26.4734814	0	0	0
LGALS4	37.37443222	0	0	0
IL23R	11.55023714	0	0	0
CTRB2	8.09970446	0	0	1
PRH2	5.513700759	0	0	1
DEFA5	6.924514992	0	0	0
RIPPLY1	11.57737748	0	0	0
ABCB5	24.70321931	0	0	0
NXF2	17.90029615	0	0	0
CCL11	6.413260589	0	0	0
OR8K5	6.608450592	0	0	1
OR51I2	4.335136692	0	0	1
CXORF61	17.89278399	0	0	0
EYS	28.01427932	0	0	0
C1QB	8.388044864	0	0	0
NBPF11	76.00858634	0	0	0
RBP3	55.94649859	0	0	0
CST9L	9.21023162	0	0	1
GPX5	5.289304641	0	0	1
PRSS48	5.859493542	0	0	0
TSPY1	2.609251243	0	0	0
NBPF6	6.227461107	0	0	0
TUBA3D	12.02195596	0	0	1
ATP4A	62.25249925	0	0	0
DEFB123	3.88634159	0	0	0
OR4X2	5.560550923	0	0	1
OR10A4	3.91979416	0	0	0
KRTAP4-1	2.628096186	0	0	1
OR2T3	5.661592527	0	0	0
RD3	12.58724716	0	0	1
CRYGB	7.501122889	0	0	1
PNLIPRP1	6.579661595	0	0	0
KRTAP20-3	11.61645161	0	0	1
ENPP3	123.3269207	0	0	1
RHOXF2B	5.719925379	0	0	1
DLGAP3	8.991479105	0	0	1
RBMY1B	2.609251243	0	0	0
ACTRT1	10.84259994	0	0	0
REG3G	5.70605786	0	0	0
DYTN	6.224556628	0	0	1
VIP	7.428067821	0	0	0
OR4C15	6.191071813	0	0	1
OR11A1	17.35169096	0	0	1
FUT5	13.92070884	0	0	1
GHRHR	26.80842907	0	0	1
CES5A	16.07303366	0	0	1
CCL13	14.33912314	0	0	0
MYO15A	25.2474743	0	0	1
ENAM	7.071844426	0	0	0
SERPINA10	21.486858	0	0	0
PLCZ1	17.67622153	0	0	1
OR11L1	8.005306228	0	0	0
RTP1	42.99152452	0	0	1
NXNL1	15.09319437	0	0	1
TMPRSS11A	5.081994	0	0	0
C6ORF25	19.06087688	0	0	1
CLEC3A	5.282143795	0	0	1
OTUD7A	33.89682034	0	0	1
C20ORF70	10.19156555	0	0	0
CATSPER4	13.91626512	0	0	0
OR2L8	35.97887578	0	0	1
SULT1C3	7.674051857	0	0	0
CAPZA3	5.446632043	0	0	1
ADAM29	37.76616917	0	0	0
MAGEA6	4.741688098	0	0	0
KRTAP4-2	3.933630814	0	0	1
OR8A1	6.722176416	0	0	0
BTBD18	7.745204846	0	0	0
ADAM21	9.900029459	0	0	0
OR6C68	3.40425312	0	0	1
CTCFL	4.442905737	0	0	0
HNF4G	42.18934888	0	0	0
OR5T2	3.655866096	0	0	1
GUCA1A	25.0456547	0	0	0
IL25	45.92029598	0	0	0
RPGRIP1	12.11807046	0	0	0
GGTLC1	22.60262724	0	0	1
OR4B1	6.277796132	0	0	0
ARG1	13.30065714	0	0	0
AGBL1	11.31799582	0	0	0
STRC	12.56422152	0	0	0
RAX2	57.89657163	0	0	0
OR52I1	10.90520821	0	0	1
CSAG3	4.741688098	0	0	0
YSK4	4.211169603	0	0	0
KRTAP13-3	8.70153559	0	0	1
RCVRN	5.803019045	0	0	0
C11ORF94	21.30083862	0	0	0
BTNL8	22.0139174	0	0	0
IFNA13	4.942808434	0	0	0
KRTAP19-3	12.32937293	0	0	0
TAS2R19	6.281370238	0	0	1
SFTA2	26.63415361	0	0	1
MEPE	12.81693135	0	0	1
NPVF	4.5525941	0	0	1
TRIM43	6.580055898	0	0	0
PYDC2	2.904510383	0	0	1
MIP	49.75338344	0	0	0
OR2W3	15.25738688	0	0	1
SLC39A5	30.82770237	0	0	0
SPANXA1	5.950879554	0	0	0
LRRC18	10.5764159	0	0	1
OR2H2	9.772097065	0	0	1
SCAPER	39.32541126	0	0	0
ZNF80	3.235295534	0	0	0
OR13C9	9.674421802	0	0	1
TAS2R1	12.3720811	0	0	0
PLG	23.0822192	0	0	0
DMRTB1	9.104886477	0	0	1
OR5T1	3.655866096	0	0	1
RBMY1D	2.609251243	0	0	0
COL28A1	12.31436507	0	0	0
KRTAP3-3	7.996836015	0	0	1
MYADML2	11.85059968	0	0	0
OR7C1	16.0497564	0	0	1
LY6G6F	46.00286079	0	0	0
OR51B2	5.927377094	0	0	1
OR9A4	13.31862083	0	0	1
FOLH1B	16.85290877	0	0	1
WFDC10B	23.40852944	0	0	1
CNTNAP4	7.573363222	0	0	1
GNB3	11.14359022	0	0	1
SERPINA13	15.4535619	0	0	0
C15ORF2	7.089508093	0	0	0
CUL4B	34.58283717	0	0	0
TAS2R13	3.437157762	0	0	1
KIAA1549	22.72052061	0	0	0
ACCN5	9.711443854	0	0	0
SLFN14	59.7526961	0	0	1
MS4A13	24.84267873	0	0	0
OR10Q1	6.422055883	0	0	1
FCRL4	7.317659501	0	1	0
PCDH11Y	2.609251243	0	0	1
ACSM2B	5.944087949	0	0	1
KRTAP20-1	20.1589771	0	0	1
OR6M1	5.147929176	0	0	1
POU6F2	13.69418021	0	0	0
KRTAP13-4	8.70153559	0	0	1
RTP2	3.946953671	0	0	0
OR5E1P	6.107728808	0	0	0
OR10J5	18.17058124	0	0	1
TTC6	148.8586005	0	0	1
OR3A3	10.73058822	0	0	1
MAGEB2	9.104437342	0	0	0
KRTAP3-2	3.538382745	0	0	1
DEFB135	29.27921498	0	0	0
AGER	23.85992089	0	0	0
SLC6A9	21.6286433	0	0	1
SLC25A41	3.705953885	0	0	0
TNMD	7.688832748	0	0	1
ODF1	8.921880688	0	0	1
IL17F	13.70366422	0	0	0
VN1R1	12.0286685	0	0	0
MC2R	10.20325554	0	0	0
OR14C36	5.910968954	0	0	0
GPX6	13.96459896	0	0	0
KRTAP20-2	11.61645161	0	0	1
PROP1	7.987364896	0	0	1
KRTAP19-8	6.933667853	0	0	1
OR1S1	6.422055883	0	0	1
FAM75A2	3.403386394	0	0	0
TFDP3	8.843295584	0	0	0
TBX19	16.33570185	0	0	0
OR52E6	8.984392629	0	0	1
SAG	15.28360021	0	0	0
KRTAP5-8	7.966466966	0	0	1
DEFB105A	5.410218545	0	0	1
SLC17A2	46.07825546	0	0	0
OR6T1	7.95177597	0	0	1
OR2F1	3.825913499	0	0	0
USP9Y	2.609251243	0	0	0
TGM6	6.457621454	0	0	0
HTN1	10.02981985	0	0	0
BSPH1	4.923891699	0	0	0
OR5A1	2.756170071	0	0	1
OR2T4	13.62325467	0	0	1
OR2L3	6.343583453	0	0	1
ALG1L2	55.91212399	0	0	1
C18ORF62	5.41123425	0	0	0
SLC22A10	12.91165756	0	0	1
MAGEA11	2.909546167	0	0	0
OR4K14	4.898262005	0	0	0
OR4K13	7.471904611	0	0	0
ZBTB47	23.5611296	0	0	1
OR51E1	5.653452259	0	0	0
MYBPC1	25.33950983	0	0	0
OR2M2	4.248797576	0	0	1
OR56A5	4.388335782	0	0	1
OR13A1	4.590201282	0	0	1
OR4D11	18.62552206	0	0	1
C7ORF34	4.966869679	0	0	1
SSX4	9.664963863	0	1	0
SSX9	3.550729306	0	0	0
GNB5	47.03209034	0	0	0
C5ORF60	7.646928373	0	0	1
TREX2	80.78785498	0	0	0
SLC13A1	9.679512044	0	0	0
OR6N1	5.482092028	0	0	1
STS	3.622669582	0	0	1
TMCO5A	9.053258666	0	0	0
TMEM86B	32.02581183	0	0	0
OR4C13	4.444214032	0	0	1
OR4D10	4.347418738	0	0	1
PKLR	35.17512958	0	0	0
OR2A12	10.88348352	0	0	1
SI	7.430257299	0	0	0
OR51S1	5.504599027	0	0	1
VCX3A	5.846159424	0	0	1
OR1E1	7.927492833	0	0	1
CSAG2	7.615716365	0	0	0
NXF3	29.60500314	0	0	0
RASGRP3	23.07451328	0	0	0
RETNLB	12.98723777	0	0	0
OR2M3	8.351177135	0	0	1
HIST1H4G	6.226951265	0	0	0
TMEM225	6.438048023	0	0	1
OR5P2	6.107728808	0	0	1
CFHR2	8.476086514	0	0	0
CFHR1	7.785381752	0	0	0
GSDMB	22.93948447	0	0	0
LCN6	10.94098125	0	0	0
KRTAP19-5	11.54463798	0	0	1
ABCG5	45.63193102	0	0	0
PDILT	4.073438339	0	0	1
DAZ3	2.609251243	0	0	0
DAZ2	2.609251243	0	0	0
DAZ1	2.609251243	0	0	0
DAZ4	2.609251243	0	0	0
TAS2R16	6.683803257	0	0	1
AKAP3	34.01943831	0	0	1
SEPT14	5.030042736	0	0	0
TSPY2	2.609251243	0	0	1
TAS2R8	11.55331481	0	0	0
ZNF890P	10.43109724	0	0	0
B3GNT6	23.90353511	0	0	0
TEX28	10.34011365	0	0	0
SPZ1	4.643118694	0	0	0
SLC22A12	15.04136017	0	0	1
RP11-747H12.1	10.14389654	0	0	0
RBMY1F	2.609251243	0	0	0
RPA4	5.26981787	0	0	0
GAGE1	3.532887084	0	0	0
ODAM	9.732264928	0	0	1
CABP4	11.00880145	0	0	0
OR2A5	6.605078058	0	0	1
OR7D2	7.083149902	0	0	1
MORC1	2.093636549	0	0	1
GRID2IP	18.09081999	0	0	0
LIPI	32.60563679	0	0	0
LIPJ	16.53791923	0	0	0
PHEX	3.589528672	0	0	1
CFHR5	11.04896498	0	0	1
OR5H6	3.614690314	0	0	1
GPRC6A	3.30920881	0	0	0
UBE2NL	7.506963032	0	0	1
LALBA	19.61832831	0	0	0
ODZ1	3.814660038	0	0	0
CPO	10.65690087	0	0	0
DMP1	3.269870039	0	0	0
CSN1S1	4.432679472	0	0	1
SPTA1	3.470747961	0	0	0
PCDHB17	8.343057292	0	0	0
ADAMTS13	23.04354874	0	0	0
OR8H2	6.608450592	0	0	1
ZNF645	16.60133292	0	0	0
KLHL10	63.0787058	0	0	0
FCN3	17.16586178	0	0	1
CYP19A1	12.20696526	0	0	0
GLYATL3	4.522358987	0	0	1
DEFB130	10.18477111	0	0	0
KRTAP10-1	5.952393669	0	0	1
CABS1	11.79137201	0	0	1
LGALS16	9.499314534	0	0	0
KRTAP19-4	12.32937293	0	0	1
OCM2	9.011261577	0	0	1
OR51L1	9.728381144	0	0	0
FAM21B	6.291090856	0	0	0
GOLGA6L1	13.54551085	0	0	0
OR51B6	13.33411409	0	0	1
KRTAP22-1	16.93380372	0	0	1
LYPD4	7.826767659	0	0	1
UROC1	22.80107298	0	0	0
OR4F21	19.14537053	0	0	0
C6ORF221	37.55699504	0	0	0
OR13C5	9.674421802	0	0	1
OR13C8	11.08833708	0	0	1
LRIT2	1.767945254	0	0	1
LRIT1	44.71549605	0	0	1
C3ORF20	8.918016496	0	0	1
OR2A14	10.88348352	0	0	1
ARSF	14.03582724	0	0	0
TRPV5	14.17510769	0	0	1
IL5	50.69754986	0	0	0
OR14J1	8.411971346	0	0	1
C16ORF89	17.20393153	0	0	1
FAM75A5	19.16517199	0	0	0
FAM75A7	30.46220019	0	0	0
PRSS37	12.42675983	0	0	1
DEFB106A	5.410218545	0	0	0
GPLD1	18.56564786	0	0	0
POTED	3.715773888	0	0	1
ARSH	14.24098365	0	0	0
TRIM77	3.05473062	0	0	0
OR1J1	12.32250534	0	0	1
AGAP4	9.490865828	0	0	1
AGAP8	7.019841223	0	0	1
OR5F1	6.608450592	0	0	0
APOBEC1	15.80410593	0	0	0
SLC23A3	21.60204509	0	0	1
CYP4Z1	6.554829908	0	0	0
AMY2A	2.130842602	0	0	0
SPINK1	14.59000889	0	0	0
ZC3H12B	6.346266913	0	0	0
C1QTNF9	9.526403305	0	0	0
UPK1A	23.32383511	0	0	0
CRYBA4	12.66679305	0	0	1
RPS4Y2	2.609251243	0	0	1
PANX3	5.943469218	0	0	1
OR5M9	3.031685376	0	0	1
IMP5	3.855199302	0	0	0
NRTN	7.05981497	0	0	0
FABP9	4.2238203	0	0	1
P2RY4	10.26833525	0	0	1
PRR4	111.1013021	0	0	0
OR6C6	5.243242591	0	0	0
SLC30A8	9.734083406	0	0	1
HK1	53.94689012	0	0	0
SLC10A5	21.68706711	0	0	1
SPANXD	5.950879554	0	0	0
SLC28A1	44.3111708	0	0	0
DMRTC2	7.826767659	0	0	1
FOXP3	16.70097142	0	0	0
SAA4	4.5486214	0	0	0
TEX11	6.700760416	0	0	0
LY6G5B	59.48811968	0	0	0
CLCNKA	34.81764154	0	0	0
OR2J3	14.14538829	0	0	1
LACRT	7.546254475	0	0	1
KLK12	9.283136406	0	0	0
MORF4	21.24307672	0	0	0
FOXR2	7.317508389	0	0	0
ZCCHC13	25.73180917	0	0	1
TKTL1	7.125428187	0	0	0
PCDH11X	6.265320491	0	0	0
STARD6	25.97085053	0	0	0
ELSPBP1	9.26909659	0	0	0
OR10G9	3.015189531	0	0	1
RNF148	9.076593068	0	0	1
NBPF14	8.878832745	0	0	1
UBTFL1	3.809196338	0	0	0
OR10A2	3.91979416	0	0	1
