Gene	GeneID	Gene_type	DORGE-TSG_score	Drug_Name	Cell_Line	Time	Dose	p-value	q-value	Fold_Change	Specificity
ARHGEF12	23365	CGC-TSG	0.716978167006578	cephaeline	MCF7	6h	6.0μM	0.00125781	0.00324934	0.320357	3.364737550471063E-4
ARHGEF12	23365	CGC-TSG	0.716978167006578	helveticoside	MCF7	6h	7.4μM	0.00346043	0.0112405	0.307319	3.834355828220859E-4
TKT	7086	Novel DORGE-TSG	0.868706018170902	acetylsalicylicacid	MCF7	6h	100.0μM	7.96448E-5	0.0412859	0.318935	0.05882352941176471
TKT	7086	Novel DORGE-TSG	0.868706018170902	meclofenoxate	MCF7	6h	13.6μM	1.53903E-4	0.957353	0.631195	0.0
TKT	7086	Novel DORGE-TSG	0.868706018170902	cephaeline	MCF7	6h	6.0μM	1.78365E-4	5.36779E-4	0.73385	3.364737550471063E-4
TKT	7086	Novel DORGE-TSG	0.868706018170902	genistein	MCF7	6h	10.0μM	7.05553E-4	0.0234074	0.260845	0.00308641975308642
TKT	7086	Novel DORGE-TSG	0.868706018170902	estradiol	MCF7	6h	0.1μM	9.92728E-4	0.0726502	0.272002	0.0125
TKT	7086	Novel DORGE-TSG	0.868706018170902	valproicacid	MCF7	6h	500.0μM	0.00117788	0.0202683	0.285403	0.001785714285714286
TKT	7086	Novel DORGE-TSG	0.868706018170902	tanespimycin	MCF7	6h	1.0μM	0.00137327	0.00380001	0.155099	2.959455460195324E-4
TKT	7086	Novel DORGE-TSG	0.868706018170902	alvespimycin	MCF7	6h	0.1μM	0.00181977	0.00928619	0.276911	5.770340450086555E-4
TKT	7086	Novel DORGE-TSG	0.868706018170902	lycorine	MCF7	6h	12.4μM	0.00211725	0.01465	0.537755	6.381620931716656E-4
TKT	7086	Novel DORGE-TSG	0.868706018170902	levonorgestrel	MCF7	6h	12.8μM	0.00603423	0.323586	0.454991	0.05882352941176471
RPS6KA2	6196	Novel DORGE-TSG	0.826303872766414	medrysone	MCF7	6h	11.6μM	0.00104912	0.356493	0.487491	1.0
RPS6KA2	6196	Novel DORGE-TSG	0.826303872766414	sirolimus	HL60	6h	0.1μM	0.00421969	0.148297	0.491085	0.009615384615384616
RPS6KA2	6196	Novel DORGE-TSG	0.826303872766414	arachidonicacid	MCF7	6h	10.0μM	0.00456842	0.192013	0.651485	0.03225806451612903
RPS6KA2	6196	Novel DORGE-TSG	0.826303872766414	vincamine	MCF7	6h	11.2μM	0.00560626	0.745295	0.36218	0.0
RPS6KA2	6196	Novel DORGE-TSG	0.826303872766414	LY-294002	HL60	6h	10.0μM	0.00566117	0.0272143	0.422167	6.345177664974619E-4
RPS6KA2	6196	Novel DORGE-TSG	0.826303872766414	wortmannin	HL60	6h	0.01μM	0.00908422	0.254698	0.58537	0.01136363636363636
HERPUD1	9709	Novel DORGE-TSG	0.641189865545453	cephaeline	MCF7	6h	6.0μM	3.51128E-12	6.51998E-11	1.21205	3.364737550471063E-4
HERPUD1	9709	Novel DORGE-TSG	0.641189865545453	sirolimus	HL60	6h	0.1μM	3.91401E-6	0.00176271	0.575261	0.009615384615384616
HERPUD1	9709	Novel DORGE-TSG	0.641189865545453	wortmannin	HL60	6h	0.01μM	7.64796E-5	0.0206844	0.616747	0.01136363636363636
HERPUD1	9709	Novel DORGE-TSG	0.641189865545453	LY-294002	HL60	6h	10.0μM	5.59389E-4	0.00399046	0.447746	6.345177664974619E-4
HERPUD1	9709	Novel DORGE-TSG	0.641189865545453	lycorine	MCF7	6h	12.4μM	6.78935E-4	0.00651244	1.03563	6.381620931716656E-4
HERPUD1	9709	Novel DORGE-TSG	0.641189865545453	tanespimycin	HL60	6h	1.0μM	0.00161453	0.00697684	0.368573	5.01002004008016E-4
NCKAP1	10787	Novel DORGE-TSG	0.849393651952491	trichostatinA	MCF7	6h	0.1μM	7.00649E-45	2.52234E-44	0.79976	2.373605506764776E-4
NCKAP1	10787	Novel DORGE-TSG	0.849393651952491	trichostatinA	PC3	6h	0.1μM	6.9494E-18	2.34429E-17	0.653398	2.787068004459309E-4
NCKAP1	10787	Novel DORGE-TSG	0.849393651952491	trichostatinA	MCF7	6h	1.0μM	4.54916E-10	1.31741E-9	0.545973	2.809778027535825E-4
NCKAP1	10787	Novel DORGE-TSG	0.849393651952491	cephaeline	MCF7	6h	6.0μM	6.92144E-8	3.89636E-7	1.34399	3.364737550471063E-4
NCKAP1	10787	Novel DORGE-TSG	0.849393651952491	trichostatinA	PC3	6h	1.0μM	4.1971E-6	1.31295E-5	0.482813	2.996703626011388E-4
NCKAP1	10787	Novel DORGE-TSG	0.849393651952491	sulfamerazine	MCF7	6h	15.2μM	0.00101732	0.266037	0.705595	0.0
NCKAP1	10787	Novel DORGE-TSG	0.849393651952491	phenoxybenzamine	MCF7	6h	11.8μM	0.00103883	0.00509425	0.659359	5.060728744939271E-4
NCKAP1	10787	Novel DORGE-TSG	0.849393651952491	testosterone	MCF7	6h	11.6μM	0.0018366	0.19032	0.498238	1.0
NCKAP1	10787	Novel DORGE-TSG	0.849393651952491	ionomycin	MCF7	6h	2.0μM	0.00191954	0.0142233	0.730023	4.340277777777778E-4
NCKAP1	10787	Novel DORGE-TSG	0.849393651952491	methyldopa	MCF7	6h	19.0μM	0.00292439	0.722947	0.554457	0.0
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	trichostatinA	MCF7	6h	0.1μM	0.0	0.0	0.877732	2.373605506764776E-4
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	trichostatinA	PC3	6h	0.1μM	1.21232E-29	5.80764E-29	0.576384	2.787068004459309E-4
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	trichostatinA	MCF7	6h	1.0μM	9.25416E-28	8.29474E-27	0.701395	2.809778027535825E-4
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	trichostatinA	PC3	6h	1.0μM	1.11952E-12	7.82033E-12	0.532449	2.996703626011388E-4
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	cephaeline	MCF7	6h	6.0μM	2.61406E-11	3.60549E-10	1.03489	3.364737550471063E-4
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	trichostatinA	HL60	6h	1.0μM	2.94903E-9	3.36286E-8	0.965406	4.340277777777778E-4
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	LY-294002	HL60	6h	10.0μM	4.27675E-9	3.82785E-7	0.493983	6.345177664974619E-4
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	15-deltaprostaglandinJ2	HL60	6h	10.0μM	1.79685E-5	2.55773E-4	0.534796	6.729475100942127E-4
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	trichostatinA	HL60	6h	0.1μM	3.03917E-5	1.09247E-4	0.221243	4.476275738585497E-4
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	valproicacid	HL60	6h	500.0μM	3.37301E-5	0.00107324	0.550031	6.596306068601583E-4
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	prochlorperazine	MCF7	6h	10.0μM	1.57008E-4	0.00240263	0.28365	8.103727714748784E-4
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	tanespimycin	HL60	6h	1.0μM	3.60542E-4	0.00188071	0.249113	5.01002004008016E-4
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	cloperastine	MCF7	6h	11.0μM	4.59104E-4	0.0273287	0.413926	0.01
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	thioridazine	MCF7	6h	10.0μM	4.65841E-4	0.00292261	0.264599	4.428697962798937E-4
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	fluphenazine	MCF7	6h	10.0μM	5.55499E-4	0.00726705	0.279342	7.541478129713424E-4
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	thioridazine	HL60	6h	10.0μM	0.00190932	0.0175908	0.373516	7.993605115907274E-4
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	trifluoperazine	MCF7	6h	10.0μM	0.00210296	0.0160508	0.217167	5.824111822947001E-4
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	fluphenazine	HL60	6h	10.0μM	0.00283431	0.398378	0.326348	0.5
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	valproicacid	HL60	6h	1000.0μM	0.00346443	0.0540643	0.310978	0.002985074626865672
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	0.00390007	0.0172182	0.221769	5.040322580645161E-4
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	phthalylsulfathiazole	MCF7	6h	10.0μM	0.00417176	0.177743	0.358995	0.0
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	bepheniumhydroxynaphthoate	MCF7	6h	9.0μM	0.00475716	0.333434	0.287392	0.0
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	prochlorperazine	HL60	6h	10.0μM	0.00503114	0.108529	0.309051	0.00980392156862745
HNRNPA3	220988	Novel DORGE-TSG	0.767994768935308	wortmannin	HL60	6h	0.01μM	0.00957584	0.262826	0.242884	0.01136363636363636
APPBP2	10513	Novel DORGE-TSG	0.797700639799541	tanespimycin	MCF7	6h	1.0μM	3.06643E-20	4.92887E-19	0.654191	2.959455460195324E-4
APPBP2	10513	Novel DORGE-TSG	0.797700639799541	geldanamycin	MCF7	6h	1.0μM	5.2501E-12	1.06206E-10	0.807047	3.961965134706815E-4
APPBP2	10513	Novel DORGE-TSG	0.797700639799541	trichostatinA	PC3	6h	0.1μM	1.70761E-9	4.29525E-9	0.360105	2.787068004459309E-4
APPBP2	10513	Novel DORGE-TSG	0.797700639799541	alvespimycin	MCF7	6h	0.1μM	3.73333E-8	7.03733E-7	0.702696	5.770340450086555E-4
APPBP2	10513	Novel DORGE-TSG	0.797700639799541	trichostatinA	PC3	6h	1.0μM	3.27325E-7	1.1559E-6	0.506126	2.996703626011388E-4
APPBP2	10513	Novel DORGE-TSG	0.797700639799541	tanespimycin	PC3	6h	1.0μM	1.86701E-4	0.00232345	0.411547	8.123476848090983E-4
APPBP2	10513	Novel DORGE-TSG	0.797700639799541	estradiol	MCF7	6h	0.1μM	3.62687E-4	0.0363887	0.407509	0.0125
APPBP2	10513	Novel DORGE-TSG	0.797700639799541	tretinoin	MCF7	6h	1.0μM	7.97532E-4	0.00691917	0.314965	7.462686567164179E-4
APPBP2	10513	Novel DORGE-TSG	0.797700639799541	helveticoside	MCF7	6h	7.4μM	0.00129731	0.00470411	0.823969	3.834355828220859E-4
APPBP2	10513	Novel DORGE-TSG	0.797700639799541	trichostatinA	MCF7	6h	1.0μM	0.00518059	0.00958247	0.182226	2.809778027535825E-4
APPBP2	10513	Novel DORGE-TSG	0.797700639799541	monorden	MCF7	6h	0.1μM	0.00808687	0.107669	0.443521	0.002645502645502645
APPBP2	10513	Novel DORGE-TSG	0.797700639799541	haloperidol	MCF7	6h	10.0μM	0.00839974	0.275003	0.218736	0.04
APPBP2	10513	Novel DORGE-TSG	0.797700639799541	trifluoperazine	MCF7	6h	10.0μM	0.0096608	0.0515837	0.298007	5.824111822947001E-4
FBXO11	80204	CGC-TSG	0.654085293078905	trichostatinA	MCF7	6h	0.1μM	0.0	0.0	0.63242	2.373605506764776E-4
FBXO11	80204	CGC-TSG	0.654085293078905	trichostatinA	MCF7	6h	1.0μM	1.95138E-23	1.22922E-22	0.661208	2.809778027535825E-4
FBXO11	80204	CGC-TSG	0.654085293078905	trichostatinA	PC3	6h	0.1μM	1.4616E-11	3.98678E-11	0.383948	2.787068004459309E-4
FBXO11	80204	CGC-TSG	0.654085293078905	trichostatinA	PC3	6h	1.0μM	4.69281E-11	2.60059E-10	0.534547	2.996703626011388E-4
FBXO11	80204	CGC-TSG	0.654085293078905	trichostatinA	HL60	6h	1.0μM	4.15139E-7	2.67881E-6	1.02564	4.340277777777778E-4
FBXO11	80204	CGC-TSG	0.654085293078905	tretinoin	MCF7	6h	1.0μM	1.8359E-5	2.5238E-4	0.283653	7.462686567164179E-4
FBXO11	80204	CGC-TSG	0.654085293078905	phenoxybenzamine	MCF7	6h	11.8μM	1.97873E-5	1.62599E-4	0.613546	5.060728744939271E-4
FBXO11	80204	CGC-TSG	0.654085293078905	thioridazine	MCF7	6h	10.0μM	3.65526E-4	0.00238965	0.251023	4.428697962798937E-4
FBXO11	80204	CGC-TSG	0.654085293078905	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	4.22641E-4	0.0024979	0.276282	5.040322580645161E-4
FBXO11	80204	CGC-TSG	0.654085293078905	prochlorperazine	MCF7	6h	10.0μM	4.28534E-4	0.00536357	0.268961	8.103727714748784E-4
FBXO11	80204	CGC-TSG	0.654085293078905	tanespimycin	MCF7	6h	1.0μM	5.62363E-4	0.00165438	0.158497	2.959455460195324E-4
FBXO11	80204	CGC-TSG	0.654085293078905	estradiol	PC3	6h	0.01μM	9.58563E-4	0.336401	0.405005	0.0
FBXO11	80204	CGC-TSG	0.654085293078905	bepheniumhydroxynaphthoate	MCF7	6h	9.0μM	0.00166592	0.231343	0.403473	0.0
FBXO11	80204	CGC-TSG	0.654085293078905	phthalylsulfathiazole	MCF7	6h	10.0μM	0.00208815	0.147903	0.341459	0.0
FBXO11	80204	CGC-TSG	0.654085293078905	monastrol	MCF7	6h	100.0μM	0.00523129	0.093914	0.390027	0.005714285714285714
FBXO11	80204	CGC-TSG	0.654085293078905	ionomycin	MCF7	6h	2.0μM	0.00779483	0.0378367	0.345021	4.340277777777778E-4
HIRA	7290	Novel DORGE-TSG	0.866623743327594	tanespimycin	MCF7	6h	1.0μM	1.91485E-5	6.77358E-5	0.417577	2.959455460195324E-4
HIRA	7290	Novel DORGE-TSG	0.866623743327594	LY-294002	MCF7	6h	10.0μM	5.66618E-5	2.122E-4	0.436061	3.629764065335753E-4
HIRA	7290	Novel DORGE-TSG	0.866623743327594	helveticoside	MCF7	6h	7.4μM	3.49483E-4	0.00146839	1.08115	3.834355828220859E-4
HIRA	7290	Novel DORGE-TSG	0.866623743327594	lanatosideC	MCF7	6h	4.0μM	0.00102031	0.00363616	0.87708	3.498950314905528E-4
HIRA	7290	Novel DORGE-TSG	0.866623743327594	geldanamycin	MCF7	6h	1.0μM	0.00216161	0.00836994	0.521225	3.961965134706815E-4
HIRA	7290	Novel DORGE-TSG	0.866623743327594	chlorpromazine	MCF7	6h	1.0μM	0.0024389	0.572498	0.499295	0.0
HIRA	7290	Novel DORGE-TSG	0.866623743327594	fluphenazine	MCF7	6h	10.0μM	0.00249929	0.0224018	0.481957	7.541478129713424E-4
HIRA	7290	Novel DORGE-TSG	0.866623743327594	sirolimus	MCF7	6h	0.1μM	0.00264631	0.0108837	0.354994	4.199916001679967E-4
HIRA	7290	Novel DORGE-TSG	0.866623743327594	levonorgestrel	MCF7	6h	12.8μM	0.00287987	0.221164	1.17482	0.05882352941176471
HIRA	7290	Novel DORGE-TSG	0.866623743327594	bepheniumhydroxynaphthoate	MCF7	6h	9.0μM	0.00290622	0.285847	0.75486	0.0
HIRA	7290	Novel DORGE-TSG	0.866623743327594	fulvestrant	MCF7	6h	1.0μM	0.00381278	0.0199222	0.393485	6.825938566552901E-4
HIRA	7290	Novel DORGE-TSG	0.866623743327594	meclofenoxate	MCF7	6h	13.6μM	0.00711786	0.999849	0.95384	0.0
CUL1	8454	Novel DORGE-TSG	0.774452759528648	trichostatinA	MCF7	6h	0.1μM	0.0	0.0	1.70935	2.373605506764776E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	trichostatinA	PC3	6h	0.1μM	0.0	0.0	1.92142	2.787068004459309E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	trichostatinA	MCF7	6h	1.0μM	5.54009E-39	3.6086E-37	1.40814	2.809778027535825E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	trichostatinA	PC3	6h	1.0μM	3.32174E-20	1.72191E-18	1.2685	2.996703626011388E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	trichostatinA	HL60	6h	1.0μM	1.07203E-16	5.55712E-14	2.22707	4.340277777777778E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	trichostatinA	HL60	6h	0.1μM	5.86896E-10	3.52053E-9	0.42285	4.476275738585497E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	tanespimycin	HL60	6h	1.0μM	2.4625E-8	3.90765E-7	0.446561	5.01002004008016E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	sirolimus	MCF7	6h	0.1μM	3.95145E-8	5.5174E-7	0.325282	4.199916001679967E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	LY-294002	MCF7	6h	10.0μM	9.03975E-6	3.83703E-5	0.204353	3.629764065335753E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	LY-294002	PC3	6h	10.0μM	2.22326E-5	2.76873E-4	0.497671	4.699248120300752E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	geldanamycin	HL60	6h	1.0μM	3.41354E-5	7.07822E-4	0.536327	7.501875468867217E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	ionomycin	MCF7	6h	2.0μM	5.62704E-5	0.00154881	0.723822	4.340277777777778E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	sirolimus	PC3	6h	0.1μM	6.45924E-4	0.00893876	0.431739	6.915629322268327E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	phenoxybenzamine	MCF7	6h	11.8μM	9.40985E-4	0.0046921	0.475904	5.060728744939271E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	thioridazine	HL60	6h	10.0μM	0.00143942	0.0143492	0.38434	7.993605115907274E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	LY-294002	HL60	6h	10.0μM	0.00159639	0.00954382	0.250713	6.345177664974619E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	geldanamycin	MCF7	6h	1.0μM	0.0021173	0.00821625	0.189049	3.961965134706815E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	wortmannin	MCF7	6h	0.01μM	0.00385829	0.0249356	0.19823	7.390983000739098E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	valproicacid	HL60	6h	500.0μM	0.00420385	0.0273554	0.337985	6.596306068601583E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	methotrexate	MCF7	6h	8.8μM	0.00633276	0.0410284	0.345155	8.143322475570033E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	thioridazine	MCF7	6h	10.0μM	0.00775626	0.0312082	0.18917	4.428697962798937E-4
CUL1	8454	Novel DORGE-TSG	0.774452759528648	trifluoperazine	MCF7	6h	10.0μM	0.00976309	0.0519532	0.176907	5.824111822947001E-4
UBE2O	63893	Novel DORGE-TSG	0.828317914816355	sirolimus	PC3	6h	0.1μM	4.06922E-5	0.00125479	0.638955	6.915629322268327E-4
UBE2O	63893	Novel DORGE-TSG	0.828317914816355	sirolimus	MCF7	6h	0.1μM	2.43228E-4	0.00133953	0.290951	4.199916001679967E-4
UBE2O	63893	Novel DORGE-TSG	0.828317914816355	methotrexate	MCF7	6h	8.8μM	5.99224E-4	0.00675099	0.588788	8.143322475570033E-4
UBE2O	63893	Novel DORGE-TSG	0.828317914816355	gossypol	MCF7	6h	7.8μM	0.00366664	0.030885	0.69741	8.620689655172414E-4
UBE2O	63893	Novel DORGE-TSG	0.828317914816355	LM-1685	MCF7	6h	10.0μM	0.00979251	0.574385	0.549167	0.0
TCF20	6942	Novel DORGE-TSG	0.866592441927703	trichostatinA	PC3	6h	0.1μM	6.52279E-11	1.73286E-10	0.224544	2.787068004459309E-4
TCF20	6942	Novel DORGE-TSG	0.866592441927703	trichostatinA	MCF7	6h	0.1μM	9.10034E-9	1.7754E-8	0.136428	2.373605506764776E-4
TCF20	6942	Novel DORGE-TSG	0.866592441927703	trichostatinA	MCF7	6h	1.0μM	1.58551E-5	3.53627E-5	0.190118	2.809778027535825E-4
TCF20	6942	Novel DORGE-TSG	0.866592441927703	trichostatinA	PC3	6h	1.0μM	0.00116618	0.00273125	0.189545	2.996703626011388E-4
TCF20	6942	Novel DORGE-TSG	0.866592441927703	tanespimycin	MCF7	6h	1.0μM	0.00135113	0.00374292	0.120779	2.959455460195324E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	trichostatinA	MCF7	6h	0.1μM	0.0	0.0	2.34806	2.373605506764776E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	trichostatinA	MCF7	6h	1.0μM	9.9962E-37	3.72343E-35	1.90103	2.809778027535825E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	tanespimycin	MCF7	6h	1.0μM	2.99448E-34	2.4035E-32	1.09001	2.959455460195324E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	trichostatinA	PC3	6h	0.1μM	1.37669E-23	5.53566E-23	0.945535	2.787068004459309E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	geldanamycin	MCF7	6h	1.0μM	3.98707E-19	2.73537E-17	1.1324	3.961965134706815E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	alvespimycin	MCF7	6h	0.1μM	9.04348E-16	9.37583E-14	1.09059	5.770340450086555E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	trichostatinA	PC3	6h	1.0μM	7.91388E-15	7.89547E-14	1.22352	2.996703626011388E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	1.00875E-11	3.63765E-10	0.823696	5.040322580645161E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	trichostatinA	HL60	6h	1.0μM	7.31102E-11	1.40365E-9	2.82743	4.340277777777778E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	trichostatinA	HL60	6h	0.1μM	3.17401E-10	1.95775E-9	0.593881	4.476275738585497E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	phenoxybenzamine	MCF7	6h	11.8μM	2.16559E-7	3.18465E-6	1.46349	5.060728744939271E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	methotrexate	MCF7	6h	8.8μM	2.13408E-6	8.34908E-5	1.29478	8.143322475570033E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	15-deltaprostaglandinJ2	HL60	6h	10.0μM	3.11028E-6	6.29746E-5	1.46967	6.729475100942127E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	tanespimycin	HL60	6h	1.0μM	3.48341E-5	2.37464E-4	0.605785	5.01002004008016E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	monorden	MCF7	6h	0.1μM	6.95547E-5	0.0039249	0.779921	0.002645502645502645
GSE1	23199	Novel DORGE-TSG	0.986171685557738	valproicacid	MCF7	6h	1000.0μM	7.58958E-5	0.0037321	0.392886	0.002267573696145125
GSE1	23199	Novel DORGE-TSG	0.986171685557738	genistein	HL60	6h	10.0μM	1.34503E-4	0.00597625	1.11095	0.001808318264014466
GSE1	23199	Novel DORGE-TSG	0.986171685557738	genistein	MCF7	6h	10.0μM	1.76301E-4	0.00929393	0.402582	0.00308641975308642
GSE1	23199	Novel DORGE-TSG	0.986171685557738	LY-294002	HL60	6h	10.0μM	5.00146E-4	0.0036351	0.624369	6.345177664974619E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	geldanamycin	HL60	6h	1.0μM	0.00355073	0.0265473	0.774122	7.501875468867217E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	fulvestrant	MCF7	6h	1.0μM	0.00415704	0.0213887	0.22503	6.825938566552901E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	thioridazine	HL60	6h	10.0μM	0.00754389	0.0501354	0.737636	7.993605115907274E-4
GSE1	23199	Novel DORGE-TSG	0.986171685557738	valproicacid	MCF7	6h	500.0μM	0.00990154	0.0907775	0.279977	0.001785714285714286
FBXW11	23291	Novel DORGE-TSG	0.693851011384325	cephaeline	MCF7	6h	6.0μM	1.35681E-8	8.89361E-8	1.18092	3.364737550471063E-4
FBXW11	23291	Novel DORGE-TSG	0.693851011384325	sirolimus	MCF7	6h	0.1μM	3.35076E-7	3.78971E-6	0.368051	4.199916001679967E-4
FBXW11	23291	Novel DORGE-TSG	0.693851011384325	phenoxybenzamine	MCF7	6h	11.8μM	1.98036E-5	1.62625E-4	0.684279	5.060728744939271E-4
FBXW11	23291	Novel DORGE-TSG	0.693851011384325	ionomycin	MCF7	6h	2.0μM	0.00576535	0.0306154	0.471531	4.340277777777778E-4
FBXW11	23291	Novel DORGE-TSG	0.693851011384325	demeclocycline	MCF7	6h	8.0μM	0.00688106	0.999838	0.440092	0.0
FBXW11	23291	Novel DORGE-TSG	0.693851011384325	penteticacid	MCF7	6h	10.2μM	0.00800675	0.846944	0.415592	0.0
KIAA1033	23325	Novel DORGE-TSG	0.729680163983276	tretinoin	MCF7	6h	1.0μM	2.62159E-6	4.36032E-5	0.322311	7.462686567164179E-4
KIAA1033	23325	Novel DORGE-TSG	0.729680163983276	methotrexate	MCF7	6h	8.8μM	8.0659E-4	0.00857674	0.398322	8.143322475570033E-4
KIAA1033	23325	Novel DORGE-TSG	0.729680163983276	cefalexin	MCF7	6h	11.0μM	0.00242874	0.411103	0.352401	0.0
KIAA1033	23325	Novel DORGE-TSG	0.729680163983276	valproicacid	HL60	6h	200.0μM	0.00447686	0.0606717	0.480957	0.002352941176470588
KIAA1033	23325	Novel DORGE-TSG	0.729680163983276	valproicacid	HL60	6h	1000.0μM	0.00828137	0.0884364	0.325094	0.002985074626865672
KIAA1033	23325	Novel DORGE-TSG	0.729680163983276	sirolimus	MCF7	6h	0.1μM	0.00995637	0.0338991	0.145227	4.199916001679967E-4
KIF11	3832	Novel DORGE-TSG	0.655916800956054	trichostatinA	PC3	6h	0.1μM	8.6754E-30	4.1785E-29	0.696676	2.787068004459309E-4
KIF11	3832	Novel DORGE-TSG	0.655916800956054	lanatosideC	MCF7	6h	4.0μM	2.44182E-13	1.2818E-11	1.59099	3.498950314905528E-4
KIF11	3832	Novel DORGE-TSG	0.655916800956054	trichostatinA	PC3	6h	1.0μM	4.71096E-12	2.9979E-11	0.670634	2.996703626011388E-4
KIF11	3832	Novel DORGE-TSG	0.655916800956054	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	1.75796E-11	6.07522E-10	0.699341	5.040322580645161E-4
KIF11	3832	Novel DORGE-TSG	0.655916800956054	helveticoside	MCF7	6h	7.4μM	2.0742E-11	6.3032E-10	1.23445	3.834355828220859E-4
KIF11	3832	Novel DORGE-TSG	0.655916800956054	phenoxybenzamine	MCF7	6h	11.8μM	3.01602E-11	1.66766E-9	1.5163	5.060728744939271E-4
KIF11	3832	Novel DORGE-TSG	0.655916800956054	methotrexate	MCF7	6h	8.8μM	2.52463E-10	5.60874E-8	1.34101	8.143322475570033E-4
KIF11	3832	Novel DORGE-TSG	0.655916800956054	digoxigenin	MCF7	6h	10.2μM	3.46818E-8	5.29419E-7	1.25646	4.154549231408392E-4
KIF11	3832	Novel DORGE-TSG	0.655916800956054	thioridazine	PC3	6h	10.0μM	2.01118E-7	4.10181E-5	1.17114	0.001420454545454545
KIF11	3832	Novel DORGE-TSG	0.655916800956054	rottlerin	MCF7	6h	10.0μM	1.80168E-5	0.00164814	0.53537	0.001055966209081309
KIF11	3832	Novel DORGE-TSG	0.655916800956054	15-deltaprostaglandinJ2	PC3	6h	10.0μM	3.3078E-5	0.00437791	0.754801	0.0045662100456621
KIF11	3832	Novel DORGE-TSG	0.655916800956054	thioridazine	MCF7	6h	10.0μM	3.39815E-5	3.12003E-4	0.375609	4.428697962798937E-4
